id,review,aspect,sentiment
341,"Furthermore, the rice had no seasoning, so the sushi was bland and disgusting.",seasoning,negative
1649,This place has realy fresh sushi and a nice large menu of Japanese classic cuisine.,sushi,positive
1649,This place has realy fresh sushi and a nice large menu of Japanese classic cuisine.,menu,positive
1649,This place has realy fresh sushi and a nice large menu of Japanese classic cuisine.,japanese_classic_cuisine,positive
1195,The sushi is average and the prices are anything but.,sushi,neutral
1195,The sushi is average and the prices are anything but.,prices,neutral
3247,"My wife and I also enjoyed the spinach, the Shanghai low mein, and other attractions.",spinach,positive
3247,"My wife and I also enjoyed the spinach, the Shanghai low mein, and other attractions.",shanghai_low_mein,positive
1693,Owner must have coem on this website to give himself credit.,owner,neutral
1496,Turned out there was full service upstairs and sat down.,service,positive
2387,Several of the dim sum orders had about 6-8 pieces.,dim_sum_orders,neutral
2382,If you have a dumpling fetish i suggest you try some here!,dumpling,positive
517,"Three page wine menu, one page entree and horedevous.",wine_menu,positive
517,"Three page wine menu, one page entree and horedevous.",entree,positive
517,"Three page wine menu, one page entree and horedevous.",horedevous,positive
1399,"The food is consistently wonderful - I've been coming here for years, and the owner has always been accomodating and friendly.",food,positive
1399,"The food is consistently wonderful - I've been coming here for years, and the owner has always been accomodating and friendly.",owner,positive
3488,The waiters and owners were nonchalant about this and promised to call the exterminator but weren't as dismayed or apologetic as I would have expected.,waiters,negative
3488,The waiters and owners were nonchalant about this and promised to call the exterminator but weren't as dismayed or apologetic as I would have expected.,owners,negative
3117,And the food was fantastic.,food,positive
1024,"If you're looking for a place to sit down, have a drink and conversations with friends, go to sweet-n-tart and order yourself a hong-kong styled milk and tea with tapioca pearls (hot).",drink,neutral
1024,"If you're looking for a place to sit down, have a drink and conversations with friends, go to sweet-n-tart and order yourself a hong-kong styled milk and tea with tapioca pearls (hot).",hong-kong_styled_milk,positive
1024,"If you're looking for a place to sit down, have a drink and conversations with friends, go to sweet-n-tart and order yourself a hong-kong styled milk and tea with tapioca pearls (hot).",tea_with_tapioca_pearls_(hot),positive
394,"Aside from the Sea Urchin, the chef recommended an assortment of fish including Fatty Yellow Tail, Boton Shrimp, Blue Fin Torro (Fatty Tuna), Sea Eel, etc.",chef,neutral
394,"Aside from the Sea Urchin, the chef recommended an assortment of fish including Fatty Yellow Tail, Boton Shrimp, Blue Fin Torro (Fatty Tuna), Sea Eel, etc.",assortment_of_fish,neutral
394,"Aside from the Sea Urchin, the chef recommended an assortment of fish including Fatty Yellow Tail, Boton Shrimp, Blue Fin Torro (Fatty Tuna), Sea Eel, etc.",fatty_yellow_tail,neutral
394,"Aside from the Sea Urchin, the chef recommended an assortment of fish including Fatty Yellow Tail, Boton Shrimp, Blue Fin Torro (Fatty Tuna), Sea Eel, etc.",boton_shrimp,neutral
394,"Aside from the Sea Urchin, the chef recommended an assortment of fish including Fatty Yellow Tail, Boton Shrimp, Blue Fin Torro (Fatty Tuna), Sea Eel, etc.",sea_eel,neutral
394,"Aside from the Sea Urchin, the chef recommended an assortment of fish including Fatty Yellow Tail, Boton Shrimp, Blue Fin Torro (Fatty Tuna), Sea Eel, etc.",sea_urchin,neutral
394,"Aside from the Sea Urchin, the chef recommended an assortment of fish including Fatty Yellow Tail, Boton Shrimp, Blue Fin Torro (Fatty Tuna), Sea Eel, etc.",blue_fin_torro_(fatty_tuna),neutral
1483,"They're also friendlier here, especially the owner, Kenny.",owner,positive
2945,"While the room is not particularly comfortable, once you're seated you'll forget about everything except what's on your plate.",room,negative
2945,"While the room is not particularly comfortable, once you're seated you'll forget about everything except what's on your plate.",plate,positive
3487,I've lived in NYC all my life and had never before seen so many waterbugs in one place (except in a really bad dream).,waterbugs,negative
1701,Winnie and her staff are the best crew you can find serving you.,crew,positive
1701,Winnie and her staff are the best crew you can find serving you.,staff,positive
1701,Winnie and her staff are the best crew you can find serving you.,serving,positive
464,"The ambiance is minimal the food is not phenomenal, but some dishes are quite good, such as the eggplant parmesan, veal in carozza chicken saltimbocca.",ambiance,positive
464,"The ambiance is minimal the food is not phenomenal, but some dishes are quite good, such as the eggplant parmesan, veal in carozza chicken saltimbocca.",food,negative
464,"The ambiance is minimal the food is not phenomenal, but some dishes are quite good, such as the eggplant parmesan, veal in carozza chicken saltimbocca.",dishes,positive
464,"The ambiance is minimal the food is not phenomenal, but some dishes are quite good, such as the eggplant parmesan, veal in carozza chicken saltimbocca.",eggplant_parmesan,positive
464,"The ambiance is minimal the food is not phenomenal, but some dishes are quite good, such as the eggplant parmesan, veal in carozza chicken saltimbocca.",veal_in_carozza_chicken_saltimbocca,positive
2779,"My host asked for appetizers for the group and the waiter gave us not only what we ordered, but some other items that were not ordered.",host,neutral
2779,"My host asked for appetizers for the group and the waiter gave us not only what we ordered, but some other items that were not ordered.",appetizers,neutral
2779,"My host asked for appetizers for the group and the waiter gave us not only what we ordered, but some other items that were not ordered.",waiter,neutral
1086,You can even get packages of the chutneys to stock your fridge!,chutneys,positive
2539,The bar has various selections and the mixed drink special is a catcher! 2 for 1's.,bar,positive
2539,The bar has various selections and the mixed drink special is a catcher! 2 for 1's.,mixed_drink_special,positive
2580,"If it isn't for the food (A+++), it must be the service or the ambience.",food,positive
2580,"If it isn't for the food (A+++), it must be the service or the ambience.",service,positive
2580,"If it isn't for the food (A+++), it must be the service or the ambience.",ambience,positive
3341,"During the course of the past 3 months, the chef and staff changed and it was not for the better.",chef,negative
3341,"During the course of the past 3 months, the chef and staff changed and it was not for the better.",staff,negative
722,"I like the ambience, it's very dark and original.",ambience,positive
3685,"Overall, not worth the money.",money,negative
346,This place is not worth the prices.,prices,negative
2672,We left after one drink.,drink,neutral
1231,Pick a bagel has the best bagels in the city.,bagels,positive
3666,Yes you have to wait to be seated and because its small there is no waiting area and the seat at the bar was all taken.,waiting_area,negative
3666,Yes you have to wait to be seated and because its small there is no waiting area and the seat at the bar was all taken.,seat,negative
3666,Yes you have to wait to be seated and because its small there is no waiting area and the seat at the bar was all taken.,bar,neutral
3666,Yes you have to wait to be seated and because its small there is no waiting area and the seat at the bar was all taken.,wait,negative
2210,"The last two times I ordered from here my food was soo spicy that  I could barely eat it, and the spice took away from the flavor of the dish.",food,negative
2210,"The last two times I ordered from here my food was soo spicy that  I could barely eat it, and the spice took away from the flavor of the dish.",flavor,negative
2210,"The last two times I ordered from here my food was soo spicy that  I could barely eat it, and the spice took away from the flavor of the dish.",dish,negative
2210,"The last two times I ordered from here my food was soo spicy that  I could barely eat it, and the spice took away from the flavor of the dish.",spice,negative
1699,The fried dumplings are GREAT!,fried_dumplings,positive
147,This place has the best Chinese style BBQ ribs in the city.,bbq_ribs,positive
2051,Ive been here so many times the waiters know my name.,waiters,neutral
3638,"We figured we never had Argentinian Pizza before so we grabbed our lunch there, sharing a large Pelligrino, a pizza of two of their specials, one was goat cheese the other blue cheese, and both were excellent.",argentinian_pizza,neutral
3638,"We figured we never had Argentinian Pizza before so we grabbed our lunch there, sharing a large Pelligrino, a pizza of two of their specials, one was goat cheese the other blue cheese, and both were excellent.",lunch,neutral
3638,"We figured we never had Argentinian Pizza before so we grabbed our lunch there, sharing a large Pelligrino, a pizza of two of their specials, one was goat cheese the other blue cheese, and both were excellent.",pelligrino,positive
3638,"We figured we never had Argentinian Pizza before so we grabbed our lunch there, sharing a large Pelligrino, a pizza of two of their specials, one was goat cheese the other blue cheese, and both were excellent.",pizza,positive
3638,"We figured we never had Argentinian Pizza before so we grabbed our lunch there, sharing a large Pelligrino, a pizza of two of their specials, one was goat cheese the other blue cheese, and both were excellent.",goat_cheese,positive
3638,"We figured we never had Argentinian Pizza before so we grabbed our lunch there, sharing a large Pelligrino, a pizza of two of their specials, one was goat cheese the other blue cheese, and both were excellent.",blue_cheese,positive
3088,The 'kamasutra' and 'bombay cosmopolitan' are excellent and will have you tipsy in no time.,kamasutra,positive
3088,The 'kamasutra' and 'bombay cosmopolitan' are excellent and will have you tipsy in no time.,bombay_cosmopolitan,positive
3364,This is the perfect date spot for Williamsburg couples.,date_spot,positive
2083,The dim sum here is only so-so.,dim_sum,neutral
1411,"$6 and there is much tasty food, all of it fresh and continually refilled.",food,positive
1566,"Just straight up cheap, good food.",food,positive
126,Seating is ok even though sometimes there's alot of people.,seating,neutral
1985,"Even with a relatively inexpensive botle of wine, if you can call $70.00 inexpensive, the cost is through the roof for better than average fare.",cost,negative
2320,"Service was slow, but the people were friendly.",service,negative
2320,"Service was slow, but the people were friendly.",people,positive
2991,The steak was very fatty and the sauce was overpowering and not very tasty.,steak,negative
2991,The steak was very fatty and the sauce was overpowering and not very tasty.,sauce,negative
2146,"The staff makes you feel at home, the food is great and the atmosphere is WONDERFUL!",staff,positive
2146,"The staff makes you feel at home, the food is great and the atmosphere is WONDERFUL!",food,positive
2146,"The staff makes you feel at home, the food is great and the atmosphere is WONDERFUL!",atmosphere,positive
2474,The food is alright - some stuff is good - some is not (like the steak dish which tends to be dry).,steak_dish,negative
2714,They have a very diverse menu so its something for everybody.,menu,positive
3672,The staff was too busy ordering sushi for dinner and then laying it out to eat on the bar to even bring me my check.,staff,negative
3672,The staff was too busy ordering sushi for dinner and then laying it out to eat on the bar to even bring me my check.,sushi,neutral
3672,The staff was too busy ordering sushi for dinner and then laying it out to eat on the bar to even bring me my check.,check,neutral
3672,The staff was too busy ordering sushi for dinner and then laying it out to eat on the bar to even bring me my check.,dinner,neutral
3672,The staff was too busy ordering sushi for dinner and then laying it out to eat on the bar to even bring me my check.,bar,neutral
2428,"As a long-time patron of Mamoun's, I always figured that I had found the best late night food spot in the city.",food_spot,positive
2165,The bagel was huge.,bagel,neutral
1207,Get the tuna of gari.,tuna,positive
182,"I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.",somosas,positive
182,"I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.",chai,positive
182,"I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.",chole,positive
182,"I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.",dhosas,negative
182,"I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.",dhal,negative
1416,Edible but really a ripoff at those prices given whats in the area.,prices,negative
196,"The staff has been nice, but they seemed really stressed and the unisex bathroom needs to be cleaned more often.",bathroom,negative
2748,The service was the only thing good about this restaurant.,service,positive
1818,Service- friendly and attentive.,service,positive
1718,"Great food, great decor, great service.",food,positive
1718,"Great food, great decor, great service.",decor,positive
1718,"Great food, great decor, great service.",service,positive
2207,"And, atlhough tables opened up next to us and we ASKED for a slightly larger space, they left us awkardly seated.",tables,neutral
2207,"And, atlhough tables opened up next to us and we ASKED for a slightly larger space, they left us awkardly seated.",space,neutral
3095,"The palak paneer was standard, and I was not a fan of the malai kofta.",palak_paneer,neutral
3095,"The palak paneer was standard, and I was not a fan of the malai kofta.",malai_kofta,neutral
2002,I've dined at Alain Ducasse's restaurant in Monte Carlo for half the price for the same excellent dining experience.,dining,positive
2002,I've dined at Alain Ducasse's restaurant in Monte Carlo for half the price for the same excellent dining experience.,price,positive
441,"Yeah, sometimes the service can be slow.",service,negative
2948,There was no ambiance.,ambiance,negative
474,"Save your money and don't waste your calories, go to Margharita's on Washington Street instead, they have amazing food and the BEST service.",food,positive
474,"Save your money and don't waste your calories, go to Margharita's on Washington Street instead, they have amazing food and the BEST service.",service,positive
3662,The service was attentive without being overbearing and each dish we tried was wonderful from the spring rolls to the cod with pineapple tempura.,service,positive
3662,The service was attentive without being overbearing and each dish we tried was wonderful from the spring rolls to the cod with pineapple tempura.,dish,positive
3662,The service was attentive without being overbearing and each dish we tried was wonderful from the spring rolls to the cod with pineapple tempura.,spring_rolls,positive
3662,The service was attentive without being overbearing and each dish we tried was wonderful from the spring rolls to the cod with pineapple tempura.,cod_with_pineapple_tempura,positive
2471,"The only weird thing was if we got a bottle, the waitress would have simply multiplied the glass price X4, which makes no sense whatsoever.",bottle,neutral
2471,"The only weird thing was if we got a bottle, the waitress would have simply multiplied the glass price X4, which makes no sense whatsoever.",waitress,negative
2471,"The only weird thing was if we got a bottle, the waitress would have simply multiplied the glass price X4, which makes no sense whatsoever.",price,negative
1192,"They sell special sushi, everything have a topping, sauce and etc.",sushi,positive
1192,"They sell special sushi, everything have a topping, sauce and etc.",sauce,positive
1192,"They sell special sushi, everything have a topping, sauce and etc.",topping,positive
1373,DO not try unless you're just going there to hang out like the rest of the hipsters who apparently have no sense of taste.,taste,negative
2686,"The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.",service,positive
2686,"The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.",place,negative
1952,The service was excellent and the food was delicious.,service,positive
1952,The service was excellent and the food was delicious.,food,positive
917,Service was also very good.,service,positive
1325,"I took my girlfriend there for her birthday last night and we had a relaxing, really good meal.",meal,positive
3016,"I would not have been so disappointed with the portions if the qualities were good enough to make up for it, but they were not!",portions,negative
3016,"I would not have been so disappointed with the portions if the qualities were good enough to make up for it, but they were not!",qualities,negative
1528,I'm happy to have Nosh in the neighborhood and the food is very comforting.,food,positive
1162,"Good atmosphere, combination of all the hottest music dress code is relatively strict except on Fridays.",atmosphere,positive
1162,"Good atmosphere, combination of all the hottest music dress code is relatively strict except on Fridays.",music,positive
1162,"Good atmosphere, combination of all the hottest music dress code is relatively strict except on Fridays.",dress_cod,negative
2796,love the food.,food,positive
3634,I would highly recommend Nina's to anyone who wants to have a romantic dinner in a heart warming surrounding filled with candles and family pictures.,candles,positive
3634,I would highly recommend Nina's to anyone who wants to have a romantic dinner in a heart warming surrounding filled with candles and family pictures.,dinner,positive
3634,I would highly recommend Nina's to anyone who wants to have a romantic dinner in a heart warming surrounding filled with candles and family pictures.,surrounding,positive
3634,I would highly recommend Nina's to anyone who wants to have a romantic dinner in a heart warming surrounding filled with candles and family pictures.,pictures,positive
822,All the desserts the group tried got favorable reviews.,desserts,positive
2256,There's something smooth about sipping sake upper east side style.,sake,positive
2321,It's a nice place to relax and have conversation.,place,positive
2611,Best Reuben sandwich ever!,reuben_sandwich,positive
1716,Lucky Strike is a great casual place to just grab a bite to eat.,place,positive
1003,Wonderful strawberry daiquiries as well!,strawberry_daiquiries,positive
1614,"Going to Volare is like going to your favorite aunt's house for dinner, assuming that your aunt is a great Italian cook.",dinner,neutral
2109,"The sushi has been from average to below average, the wait service has always been sub-par the atmosphere goes from nice to really irritating (if you sit in the area beyond the kitchen, the acousitcs are horrid, everything echoes is extremely loud).",sushi,negative
2109,"The sushi has been from average to below average, the wait service has always been sub-par the atmosphere goes from nice to really irritating (if you sit in the area beyond the kitchen, the acousitcs are horrid, everything echoes is extremely loud).",wait_service,negative
2109,"The sushi has been from average to below average, the wait service has always been sub-par the atmosphere goes from nice to really irritating (if you sit in the area beyond the kitchen, the acousitcs are horrid, everything echoes is extremely loud).",area,negative
508,Frites were delicious if a bit on the thick side.,frites,positive
785,Here you get the zen feel without feeling rigid.,zen_feel,positive
665,I would recommend putting your name down and then getting a drink at a local bar first though because of the wait time.,drink,neutral
665,I would recommend putting your name down and then getting a drink at a local bar first though because of the wait time.,bar,neutral
665,I would recommend putting your name down and then getting a drink at a local bar first though because of the wait time.,wait_time,negative
140,I fell in love with the egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork.,egg_noodles_in_the_beef_broth_with_shrimp_dumplings_and_slices_of_bbq_roast_pork,positive
1168,I keep my fingers crossed the whole subway ride hoping that there will be a table I can sit at by myself and not have to share with the rice congee soup people.,table,neutral
1168,I keep my fingers crossed the whole subway ride hoping that there will be a table I can sit at by myself and not have to share with the rice congee soup people.,rice_congee_soup,neutral
3162,"Overall, the best bagel in town.",bagel,positive
969,"Light, refreshing summer rolls (not fried) remind me of Vietnamese places in Paris.",summer_rolls,positive
407,The sushi seemed pretty fresh and was adequately proportioned.,sushi,positive
922,but the service was a bit slow.,service,negative
1060,Spreads and toppings are great - though a bit pricey.,spreads,positive
1060,Spreads and toppings are great - though a bit pricey.,toppings,positive
352,"When I saw that their website had a link to da Ciro in Napoli, I knew there was going to be good pizza!",pizza,positive
888,No one asked what was wrong as we left with nothing touched on our plates.,plates,neutral
2121,Indoor was very cozy and cute.,indoor,positive
559,We had a 3 hour brunch- they definitely do not rush you- and they kept the unlimited mimosas flowing the whole time.,brunch,positive
559,We had a 3 hour brunch- they definitely do not rush you- and they kept the unlimited mimosas flowing the whole time.,mimosas,positive
1302,And their prices are very high - they actually think that they can get away with charging such prices for such terrible food and service!,prices,negative
1302,And their prices are very high - they actually think that they can get away with charging such prices for such terrible food and service!,prices,negative
1302,And their prices are very high - they actually think that they can get away with charging such prices for such terrible food and service!,food,negative
1302,And their prices are very high - they actually think that they can get away with charging such prices for such terrible food and service!,service,negative
588,"The service was excellent, the food was excellent, but the entire experience was very cool.",service,positive
588,"The service was excellent, the food was excellent, but the entire experience was very cool.",food,positive
2289,The service is good and the resturant is clean.,service,positive
527,"Great spot, whether looking for a couple of drinks or quiet dinner.",drinks,positive
527,"Great spot, whether looking for a couple of drinks or quiet dinner.",dinner,positive
527,"Great spot, whether looking for a couple of drinks or quiet dinner.",spot,positive
2478,Just stick with the small dishes!,dishes,negative
945,"The cafe itself was really nice with comfortable outdoor chairs and tables, but the service could have been better.",cafe,positive
945,"The cafe itself was really nice with comfortable outdoor chairs and tables, but the service could have been better.",outdoor_chairs,positive
945,"The cafe itself was really nice with comfortable outdoor chairs and tables, but the service could have been better.",tables,positive
945,"The cafe itself was really nice with comfortable outdoor chairs and tables, but the service could have been better.",service,negative
1642,I've rarely had a problem with slow staff in the 10 years I've been going.,staff,positive
1766,Food is excellent.,food,positive
2573,Although we were looking for regular lettuce and some walnuts the salads we got were great.,salads,positive
2573,Although we were looking for regular lettuce and some walnuts the salads we got were great.,lettuce,neutral
2573,Although we were looking for regular lettuce and some walnuts the salads we got were great.,walnuts,neutral
2323,Excellent lunch buffet for only $6.95.,lunch_buffet,positive
2281,"If you're not familiar with the cuisine, you may encounter problems ordering here and be sure to bring plenty of cash with you as they don't accept credit cards.",cuisine,negative
983,"both are very reasonably priced (around $8 for dinner and $5 for lunch), and are delicious and filling.",priced,positive
983,"both are very reasonably priced (around $8 for dinner and $5 for lunch), and are delicious and filling.",dinner,positive
983,"both are very reasonably priced (around $8 for dinner and $5 for lunch), and are delicious and filling.",lunch,positive
2571,"Ambience is so cute and quaint, good for business although we were there on vacation.",ambience,positive
2122,"The portion sizes here are huge, and the sushi is good.",portion_sizes,positive
2122,"The portion sizes here are huge, and the sushi is good.",sushi,positive
2350,My boyfriend ate tuna and it was cooked perfectly!,tuna,positive
1119,"This wasn't the expected menu comprised only of pad thai and tom yum soup, but I thought that was what made the place so special.",menu,neutral
1119,"This wasn't the expected menu comprised only of pad thai and tom yum soup, but I thought that was what made the place so special.",pad_thai,neutral
1119,"This wasn't the expected menu comprised only of pad thai and tom yum soup, but I thought that was what made the place so special.",tom_yum_soup,neutral
1158,"Good food at the restaurant (a bit expensive, but great if you want to impress your date).",food,positive
220,I highly recommend Caviar Russe to anyone who wants delicious top grade caviar and fantastic service.,caviar,positive
220,I highly recommend Caviar Russe to anyone who wants delicious top grade caviar and fantastic service.,service,positive
3254,I have eaten there 3-4 times and the food was always good.,food,positive
2216,"I wasn't thrilled to have to wait on line for thirty minutes, but I guess that's the price you pay for a popular place.",wait,negative
1467,"great eats, good times.",eats,positive
970,"Grilled whole fish wonderful, great spicing.",fish,positive
3506,"For years, I thought Tuscan cuisine was the best, but Salvatore converted me to the hearty Neapolitan fare on my first visit.",neapolitan_fare,positive
1123,"Plus, when our entrees were held up in the kitchen on a busy Saturday night, the owner sent over complimentary summer rolls to hold us over!",entrees,negative
1123,"Plus, when our entrees were held up in the kitchen on a busy Saturday night, the owner sent over complimentary summer rolls to hold us over!",summer_rolls,positive
1123,"Plus, when our entrees were held up in the kitchen on a busy Saturday night, the owner sent over complimentary summer rolls to hold us over!",owner,positive
2314,The service was great as well.,service,positive
397,Try the lobster teriyaki and the rose special roll.,lobster_teriyaki,positive
397,Try the lobster teriyaki and the rose special roll.,rose_special_roll,positive
1395,Another plus is most of the entrees are approx.,entrees,positive
2987,"The food was delicious, the atmosphere was relaxed, and we have now adopted Plate 347 as our Secret on Second!",food,positive
2987,"The food was delicious, the atmosphere was relaxed, and we have now adopted Plate 347 as our Secret on Second!",atmosphere,positive
3457,From the moment we walked in they were more than accomodating even though the place was packed.,place,negative
938,"I found the food, service and value exceptional everytime I have been there.",food,positive
938,"I found the food, service and value exceptional everytime I have been there.",service,positive
938,"I found the food, service and value exceptional everytime I have been there.",value,positive
3177,We ate at this Thai place following the reviews but very unhappy with the foods.,foods,negative
2931,"The food is definitely good, but I left a bit disappointed.",food,positive
3017,"I am a 100 lb girl, had a glass of wine and a glass of beer prior to the dinner, and I was still HUNGRY after my visit to this place!",glass_of_wine,neutral
3017,"I am a 100 lb girl, had a glass of wine and a glass of beer prior to the dinner, and I was still HUNGRY after my visit to this place!",glass_of_beer,neutral
3017,"I am a 100 lb girl, had a glass of wine and a glass of beer prior to the dinner, and I was still HUNGRY after my visit to this place!",dinner,neutral
1366,"The drinks are a saving grace, but service staff, please, get over yourselves.",drinks,positive
1366,"The drinks are a saving grace, but service staff, please, get over yourselves.",service_staff,negative
2309,There is a downside if you're ordering in -- the delivery guys have MAJOR attitude.,delivery_guys,negative
2785,The all-Italian staff is warm and engaging from the start.,staff,positive
1638,The prices are exceptionally reasonable for food of this caliber.,prices,positive
1638,The prices are exceptionally reasonable for food of this caliber.,food,positive
2472,If you go here - your focus should be the Tamarind Margaritas.,tamarind_margaritas,positive
260,The filet mignon dish was superb!,filet_mignon_dish,positive
3482,I had been a regular due to the consistently good food and ease of getting a table.,food,positive
3482,I had been a regular due to the consistently good food and ease of getting a table.,getting_a_table,positive
2807,This place is the most Japanese it can ever get.,place,positive
3120,"The food is good, I can't lie.",food,positive
3590,"great food, lt's of it, more then one person can eat!",food,positive
1534,"I didn't expect to like Nosh as much as I did, but the pastrami on challah sandwich I had was otherworldly, the soups are like Mom's, and the knishes give Yonah Schimmel's a run for its money.",pastrami_on_challah_sandwich,positive
1534,"I didn't expect to like Nosh as much as I did, but the pastrami on challah sandwich I had was otherworldly, the soups are like Mom's, and the knishes give Yonah Schimmel's a run for its money.",soups,positive
1534,"I didn't expect to like Nosh as much as I did, but the pastrami on challah sandwich I had was otherworldly, the soups are like Mom's, and the knishes give Yonah Schimmel's a run for its money.",knishes,positive
1778,"The atmosphere is nothing special, but it feels like a Sushi establishment in Tokyo.",atmosphere,neutral
3071,Cozy romantic atomosphere with only around 15 tables at most.,atomosphere,positive
3071,Cozy romantic atomosphere with only around 15 tables at most.,tables,positive
47,This place is worth going even if only for their beer.,beer,positive
2995,I really like both the scallops and the mahi mahi (on saffron risotto-yum!).,scallops,positive
2995,I really like both the scallops and the mahi mahi (on saffron risotto-yum!).,mahi_mahi_(on_saffron_risotto,positive
2215,"The ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.",ambience,positive
2215,"The ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.",prices,positive
2215,"The ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.",food,positive
2100,"Do not get the Go Go Hamburgers, no matter what the reviews say.",go_go_hamburgers,negative
479,The sandwhiches are out-of-this world!,sandwhiches,positive
3379,"If you live in Upper Manhattan, Siam Square is THE place for Thia food.",thia_food,positive
1733,Decor is charming.,decor,positive
1885,The food was very well prepared.,food,positive
1358,Really tasty spring rolls and noodles for a good price though.,spring_rolls,positive
1358,Really tasty spring rolls and noodles for a good price though.,noodles,positive
1358,Really tasty spring rolls and noodles for a good price though.,price,positive
2389,"Good, because hey, it's more food, but bad because dim sum is supposed to be smaller portions so you can try out more dishes and smaller so that each dish is cheap.",dim_sum,negative
2389,"Good, because hey, it's more food, but bad because dim sum is supposed to be smaller portions so you can try out more dishes and smaller so that each dish is cheap.",food,positive
2389,"Good, because hey, it's more food, but bad because dim sum is supposed to be smaller portions so you can try out more dishes and smaller so that each dish is cheap.",portions,negative
2389,"Good, because hey, it's more food, but bad because dim sum is supposed to be smaller portions so you can try out more dishes and smaller so that each dish is cheap.",dishes,neutral
2389,"Good, because hey, it's more food, but bad because dim sum is supposed to be smaller portions so you can try out more dishes and smaller so that each dish is cheap.",dish,neutral
3087,"While most people can attest to spending over $50 on drinks in New York bars and hardly feeling a thing, the drinks here are plentiful and unique.",drinks,negative
3087,"While most people can attest to spending over $50 on drinks in New York bars and hardly feeling a thing, the drinks here are plentiful and unique.",bars,negative
3087,"While most people can attest to spending over $50 on drinks in New York bars and hardly feeling a thing, the drinks here are plentiful and unique.",drinks,positive
2847,"Complimentary stuff kept coming, and when the waiter saw me opening a gift, I received my dessert on a plate that had Happy Birthday written on it, with a candlevery nice touch, and attentive staff.",stuff,positive
2847,"Complimentary stuff kept coming, and when the waiter saw me opening a gift, I received my dessert on a plate that had Happy Birthday written on it, with a candlevery nice touch, and attentive staff.",waiter,positive
2847,"Complimentary stuff kept coming, and when the waiter saw me opening a gift, I received my dessert on a plate that had Happy Birthday written on it, with a candlevery nice touch, and attentive staff.",dessert,positive
2847,"Complimentary stuff kept coming, and when the waiter saw me opening a gift, I received my dessert on a plate that had Happy Birthday written on it, with a candlevery nice touch, and attentive staff.",staff,positive
418,"The food arrived 20 minutes after I called, cold and soggy.",food,negative
871,"If you go for the pre-theatre menu, it's an even greater deal.",pre-theatre_menu,positive
3266,"If you are someone who appreciates simplicity, elegance, and wonderfully presented and tasting seafood and vegetables regardless of portion size, Kai is your place.",seafood,positive
3266,"If you are someone who appreciates simplicity, elegance, and wonderfully presented and tasting seafood and vegetables regardless of portion size, Kai is your place.",vegetables,positive
3266,"If you are someone who appreciates simplicity, elegance, and wonderfully presented and tasting seafood and vegetables regardless of portion size, Kai is your place.",portion_size,negative
966,"The prices cannot be beat for the quality, quantity, freshness and taste.",prices,positive
966,"The prices cannot be beat for the quality, quantity, freshness and taste.",quality,positive
966,"The prices cannot be beat for the quality, quantity, freshness and taste.",quantity,positive
966,"The prices cannot be beat for the quality, quantity, freshness and taste.",freshness,positive
966,"The prices cannot be beat for the quality, quantity, freshness and taste.",taste,positive
980,"Check it out, it won't hurt your stomach or your wallet.",stomach,positive
980,"Check it out, it won't hurt your stomach or your wallet.",wallet,positive
2546,"Little Tonino's is just awesome, our favorite delivery place in Kennsington, honestly the best Gnochi I have ever had!",gnochi,positive
937,INCREDIBLY POOR SERVICE AN FOOD QUALITY AT EXORBITANT PRICES.,service,negative
937,INCREDIBLY POOR SERVICE AN FOOD QUALITY AT EXORBITANT PRICES.,food_quality,negative
937,INCREDIBLY POOR SERVICE AN FOOD QUALITY AT EXORBITANT PRICES.,prices,negative
2712,I have been about 4 times and have always had a great meal.,meal,positive
1170,I go back in line like three times on average until I can't walk anymore.,line,negative
3043,We usually just get some of the dinner specials and they are very reasonably priced and very tasty.,dinner_specials,positive
3043,We usually just get some of the dinner specials and they are very reasonably priced and very tasty.,priced,positive
41,Horrible food and Horrible service.,food,negative
41,Horrible food and Horrible service.,service,negative
3677,The wine and cheese plate are plentiful and can't wait to try the fondue or table grilling.,wine,positive
3677,The wine and cheese plate are plentiful and can't wait to try the fondue or table grilling.,cheese,positive
3677,The wine and cheese plate are plentiful and can't wait to try the fondue or table grilling.,fondue,positive
3677,The wine and cheese plate are plentiful and can't wait to try the fondue or table grilling.,table_grilling,positive
1326,They treated us well and the food was extremely fresh and well-prepared.,food,positive
2400,Their exotic salad is basic ly a delcious little green salad with a peanut sauce that is perfect before their sweet basil fried tofu.,exotic_salad,positive
2400,Their exotic salad is basic ly a delcious little green salad with a peanut sauce that is perfect before their sweet basil fried tofu.,green_salad,positive
